material_diff,white_material,black_material,white_pawns,black_pawns,white_knights,black_knights,white_bishops,black_bishops,white_rooks,black_rooks,white_queens,black_queens,white_bishop_pair,black_bishop_pair,white_developed,black_developed,white_castled,black_castled,white_castled_on_move,black_castled_on_move,pawn_moves_white,pawn_moves_black,piece_moves_white,piece_moves_black,captures_white,captures_black,checks_white,checks_black,center_control_white,center_control_black,ext_center_white,ext_center_black,white_mobility,black_mobility,white_attacked_squares,black_attacked_squares,white_doubled_pawns,black_doubled_pawns,white_isolated_pawns,black_isolated_pawns,white_passed_pawns,black_passed_pawns,white_king_safety,black_king_safety,white_king_exposure,black_king_exposure,eco_category,result
2,15,13,5,3,0,0,0,0,2,2,0,0,0,0,4,4,1,1,7,10,6,10,19,15,10,8,0,1,3,1,7,8,27,25,27,29,2,2,5,0,2,0,3,1,0,0,1,1-0
2,17,15,4,5,0,0,1,0,2,2,0,0,0,0,4,4,1,1,6,6,12,11,13,14,8,8,0,0,3,1,10,6,35,30,31,28,2,0,4,1,0,0,3,2,1,0,2,1-0
-3,27,30,4,5,2,0,1,2,1,2,1,1,0,1,4,4,1,1,11,13,8,8,17,17,5,6,0,0,2,3,13,12,40,45,38,42,0,0,1,2,0,1,3,3,1,0,2,0-1
-2,17,19,3,5,0,0,0,0,1,1,1,1,0,0,4,4,1,1,7,8,10,8,15,17,8,10,0,0,2,3,8,12,33,34,31,36,0,0,0,0,0,1,3,4,1,1,0,0-1
4,24,20,5,6,0,0,0,0,2,1,1,1,0,0,4,4,1,1,14,13,9,6,16,19,7,7,0,2,3,2,11,12,31,37,35,41,0,4,1,3,0,0,2,3,4,0,2,1-0
3,29,26,7,7,1,0,0,0,2,2,1,1,0,0,4,4,1,1,10,22,8,12,17,13,5,4,0,0,3,3,13,9,46,26,42,32,2,0,0,0,0,0,4,2,1,1,3,1-0
-1,25,26,5,6,1,0,1,2,1,1,1,1,0,1,4,4,1,1,6,5,11,6,14,19,5,6,0,0,2,3,9,12,32,43,29,40,0,0,1,0,0,0,2,2,1,0,2,1-0
-1,29,30,7,5,1,1,0,1,2,2,1,1,0,0,4,3,1,0,23,0,7,8,18,17,5,4,1,0,3,3,10,12,33,40,34,38,0,0,0,0,1,0,4,3,1,0,3,1-0
0,19,19,7,7,1,0,0,1,0,0,1,1,0,0,4,4,1,1,10,11,9,9,16,16,6,6,0,1,2,2,11,10,29,29,34,35,0,0,0,0,0,0,1,4,1,0,1,1-0
-1,19,20,6,7,0,1,1,0,2,2,0,0,0,0,4,4,1,1,12,8,9,9,16,16,5,6,0,0,4,3,10,11,37,18,33,25,0,0,2,0,0,0,2,2,0,1,3,0-1
0,27,27,5,5,0,0,1,1,2,2,1,1,0,0,4,4,0,0,0,0,5,8,20,17,6,6,6,1,3,4,13,12,46,36,38,37,0,0,1,1,0,1,2,1,0,0,2,1-0
-2,14,16,6,5,1,1,0,1,1,1,0,0,0,0,4,4,1,1,12,6,5,6,20,19,7,7,2,1,2,2,7,8,24,25,26,27,0,0,0,2,0,0,3,2,0,1,3,1/2-1/2
0,13,13,5,5,0,0,1,1,1,1,0,0,0,0,4,4,1,0,14,0,7,8,18,17,8,8,4,1,2,2,7,6,32,17,28,24,0,0,2,1,0,0,3,3,0,3,2,1-0
-2,28,30,6,8,1,0,0,1,2,2,1,1,0,0,3,4,1,1,17,6,8,7,17,18,3,5,0,0,2,2,10,8,25,38,33,33,0,2,0,2,0,1,3,4,0,2,2,0-1
2,30,28,5,6,0,0,2,1,2,2,1,1,1,0,4,4,1,1,9,8,7,9,18,16,5,5,1,1,3,1,10,8,38,32,34,30,2,4,2,3,0,1,1,1,2,1,2,1-0
1,18,17,5,7,0,0,1,0,2,2,0,0,0,0,4,4,1,1,10,22,9,10,16,15,6,7,0,0,2,1,9,9,30,21,29,30,2,0,0,0,0,3,3,4,0,0,3,1-0
0,23,23,6,6,0,1,1,0,1,1,1,1,0,0,4,4,1,1,11,12,6,5,19,20,6,6,1,0,3,3,12,12,38,37,38,34,0,0,0,0,0,0,3,3,1,2,0,0-1
-1,18,19,6,7,1,0,0,1,0,0,1,1,0,0,4,4,1,1,5,8,6,8,19,17,6,7,0,1,2,3,10,9,25,31,26,34,2,0,1,0,0,0,1,2,1,2,2,0-1
-8,16,24,5,5,0,2,2,1,1,2,0,0,1,0,4,2,1,0,6,0,8,5,17,20,5,7,6,1,3,4,8,13,31,33,33,34,0,0,0,0,0,0,2,2,2,5,1,0-1
-2,13,15,5,7,1,0,0,1,1,1,0,0,0,0,4,4,1,1,5,5,8,11,17,14,6,8,0,0,2,3,6,8,22,28,24,26,0,2,0,1,0,2,1,2,1,0,2,0-1
0,24,24,5,5,0,0,0,0,2,2,1,1,0,0,4,4,1,1,7,7,8,6,17,19,7,7,1,1,3,4,11,12,51,36,41,35,0,2,0,2,0,0,3,4,0,3,1,1-0
6,25,19,6,5,0,0,0,0,2,1,1,1,0,0,4,4,1,1,8,7,10,8,15,17,8,6,0,0,4,2,12,8,35,31,38,30,2,0,2,1,0,1,2,2,4,1,2,1-0
-6,12,18,4,5,1,1,0,0,1,2,0,0,0,0,3,4,1,0,10,0,8,4,17,21,7,9,6,2,0,1,4,8,9,32,16,29,0,0,0,0,0,0,2,2,5,0,2,0-1
4,21,17,5,4,1,1,1,0,2,2,0,0,0,0,4,4,1,0,17,0,10,9,15,16,8,6,1,1,3,4,10,9,32,32,29,28,0,0,3,1,1,0,3,3,0,0,0,0-1
-1,14,15,6,7,0,1,1,0,1,1,0,0,0,0,4,4,1,1,15,14,8,7,17,18,6,7,2,1,2,1,9,9,29,22,28,26,0,0,1,0,0,0,3,3,2,0,2,0-1
2,10,8,7,5,1,0,0,1,0,0,0,0,0,0,4,4,1,0,10,0,5,10,20,15,9,7,4,0,3,2,8,10,22,18,24,26,0,0,0,0,1,0,3,3,0,1,0,1-0
2,30,28,5,6,1,1,1,0,2,2,1,1,0,0,4,4,0,1,0,13,6,8,19,17,5,5,0,5,2,3,9,10,4,38,41,37,2,0,3,0,0,0,2,3,2,2,2,1-0
-1,20,21,4,5,1,1,1,1,2,2,0,0,0,0,4,3,1,0,6,0,7,8,18,17,6,7,1,1,1,2,8,6,46,15,35,24,0,0,1,1,0,0,3,2,0,4,2,1-0
4,15,11,7,6,0,0,1,0,1,1,0,0,0,0,4,4,1,1,11,7,5,6,20,19,8,6,0,1,3,2,12,8,29,23,31,21,2,0,1,0,0,0,3,2,0,0,2,0-1
0,35,35,7,7,2,1,1,2,2,2,1,1,0,1,4,4,0,1,0,5,14,9,11,16,2,2,0,0,4,2,12,10,30,38,39,34,0,2,0,1,0,0,1,3,0,2,1,0-1
-6,8,14,5,6,0,0,1,1,0,1,0,0,0,0,4,4,1,1,8,8,9,6,16,19,7,9,0,5,1,3,5,9,12,32,18,30,0,0,2,0,0,0,0,4,3,1,1,0-1
-3,27,30,5,5,0,1,1,1,2,2,1,1,0,0,3,4,1,1,7,15,11,5,14,20,5,6,1,0,2,3,11,10,40,41,35,38,0,0,2,0,0,0,3,2,0,1,2,1-0
-2,22,24,6,5,1,2,1,1,2,2,0,0,0,0,4,4,1,1,9,12,6,11,19,14,5,5,1,0,2,4,7,11,28,46,30,34,0,0,0,0,0,0,4,2,0,1,3,1-0
0,24,24,5,5,0,0,0,0,2,2,1,1,0,0,4,4,1,1,4,10,10,12,15,13,7,7,0,0,3,3,8,11,30,33,27,37,0,0,1,0,1,2,3,3,1,0,2,0-1
3,31,28,6,6,1,0,1,1,2,2,1,1,0,0,4,4,1,1,5,8,9,7,16,18,5,4,0,3,4,2,14,8,5,34,41,35,0,0,0,0,0,1,3,2,3,0,2,1-0
1,32,31,7,6,1,1,1,1,2,2,1,1,0,0,3,4,1,1,6,7,5,8,20,17,4,3,0,2,1,4,10,11,39,42,34,36,0,0,0,1,0,0,4,3,1,0,3,1-0
4,19,15,6,4,1,1,0,1,2,1,0,0,0,0,4,4,1,1,18,9,6,8,19,17,8,6,0,3,2,2,8,8,28,29,28,26,2,0,2,1,1,1,2,2,2,0,1,1-0
3,31,28,6,5,0,1,2,2,2,1,1,1,1,1,4,4,1,1,19,6,8,9,17,16,5,4,1,0,4,3,13,11,42,38,38,40,0,0,0,2,0,0,3,3,1,0,2,1-0
2,32,30,7,5,0,2,2,0,2,2,1,1,1,0,4,4,1,1,7,4,9,8,16,17,5,3,0,0,3,2,12,7,42,35,39,31,2,0,1,0,1,0,3,3,2,1,0,1-0
2,14,12,6,4,0,0,1,1,1,1,0,0,0,0,4,4,1,1,12,13,7,9,18,16,9,7,1,1,2,3,7,8,26,17,28,23,0,0,0,2,0,0,3,1,0,1,2,1-0
0,27,27,5,5,0,1,1,0,2,2,1,1,0,0,4,4,1,1,15,15,11,10,14,15,6,6,0,2,3,3,11,11,48,38,40,37,0,0,1,0,1,1,3,4,1,0,1,0-1
-3,22,25,6,6,1,1,1,2,2,2,0,0,0,1,4,4,0,0,0,0,7,5,18,20,4,5,3,1,3,2,9,13,37,40,30,36,0,0,2,1,0,0,3,2,3,1,1,0-1
-10,20,30,6,7,1,2,2,1,1,1,0,1,1,0,3,4,1,1,12,7,8,6,17,19,3,5,0,1,1,4,7,12,22,51,28,42,0,0,1,0,0,0,2,3,3,0,0,0-1
-1,27,28,5,6,0,0,1,1,2,2,1,1,0,0,4,4,1,1,15,20,7,6,18,19,5,6,0,1,2,4,8,13,30,53,32,41,0,0,0,0,0,0,3,3,2,0,1,1-0
-2,27,29,4,7,1,1,2,0,1,2,1,1,1,0,4,4,0,0,0,0,11,8,14,17,4,6,0,6,3,3,14,12,0,37,36,36,2,0,0,0,0,4,2,2,5,0,1,0-1
4,26,22,4,6,1,1,0,1,2,2,1,0,0,0,4,4,0,1,0,17,9,8,16,17,5,7,1,4,4,2,11,8,1,45,39,38,0,0,1,1,0,1,3,3,6,0,2,1-0
4,25,21,6,5,0,1,0,1,2,2,1,0,0,0,4,4,1,0,16,0,6,8,19,17,6,6,1,0,3,3,12,14,31,33,33,32,0,0,0,1,0,0,3,2,1,1,1,0-1
4,31,27,6,5,2,1,0,0,2,2,1,1,0,0,4,4,0,0,0,0,13,9,12,16,6,4,1,4,4,3,15,13,2,50,40,42,0,0,0,2,0,0,2,2,5,2,2,0-1
5,30,25,5,6,1,0,1,0,2,2,1,1,0,0,4,4,1,1,9,12,6,7,19,18,6,5,1,1,3,4,13,12,54,35,45,38,0,0,0,0,0,0,2,3,1,3,2,1-0
-8,13,21,5,5,0,2,1,0,1,2,0,0,0,0,4,4,1,1,4,11,10,7,15,18,6,8,0,1,1,3,6,12,3,44,25,40,0,0,3,1,0,0,2,2,1,2,2,0-1
1,15,14,7,6,0,1,1,0,1,1,0,0,0,0,4,4,1,1,6,7,3,6,22,19,7,6,4,1,3,2,11,7,33,22,32,25,0,0,0,0,0,0,3,3,0,2,1,1-0
3,16,13,5,5,1,0,1,1,1,1,0,0,0,0,4,4,1,0,4,0,8,6,17,19,8,7,3,0,3,0,10,7,32,20,31,21,2,0,0,0,0,0,1,2,0,1,2,1-0
-4,23,27,4,5,0,0,0,1,2,2,1,1,0,0,4,3,0,0,0,0,7,7,18,18,6,8,5,2,3,3,11,9,41,30,39,38,2,0,1,1,0,1,2,3,2,1,3,1-0
-2,17,19,4,3,0,1,1,1,2,2,0,0,0,0,4,4,1,1,4,11,4,9,21,16,8,8,1,0,1,3,8,8,33,32,30,31,0,0,1,0,1,0,3,3,0,1,1,0-1
5,29,24,7,4,1,1,0,1,2,1,1,1,0,0,4,4,1,1,7,15,8,10,17,15,7,4,2,0,2,2,10,8,35,29,36,31,0,0,0,0,2,0,3,1,0,5,2,1-0
-6,12,18,2,5,0,0,0,1,2,2,0,0,0,0,4,4,1,1,11,7,10,7,15,18,7,11,0,0,2,3,8,9,18,33,23,32,0,0,2,0,0,2,2,3,5,0,2,0-1
-1,27,28,5,6,0,1,1,0,2,2,1,1,0,0,4,4,1,1,10,8,10,8,15,17,5,6,0,0,4,4,11,12,45,41,36,36,0,0,1,0,0,0,3,2,0,0,3,1-0
6,26,20,7,7,0,0,0,1,2,2,1,0,0,0,4,4,1,1,5,5,11,7,14,18,5,5,0,0,3,3,14,10,35,30,40,34,2,0,2,0,0,0,3,3,0,1,2,1-0
1,32,31,7,6,1,1,1,1,2,2,1,1,0,0,4,4,1,1,4,8,8,11,17,14,4,3,0,0,3,3,11,11,33,29,34,34,0,0,0,0,0,0,2,1,0,2,2,0-1
-1,31,32,6,7,1,1,1,1,2,2,1,1,0,0,4,3,1,1,9,5,11,7,14,18,3,4,0,0,2,4,10,14,35,41,39,40,0,0,0,0,0,0,3,3,1,1,2,1-0
-4,15,19,5,6,0,0,0,1,2,2,0,0,0,0,4,4,1,1,6,9,4,7,21,18,6,8,1,4,2,4,8,11,3,38,25,36,0,2,0,0,0,0,3,2,5,0,2,0-1
-9,15,24,7,5,1,1,0,2,1,2,0,0,0,1,4,4,1,0,8,0,8,7,17,18,5,6,1,0,2,2,7,9,20,37,27,32,0,0,0,1,0,0,3,3,1,2,1,0-1
-5,17,22,5,6,1,1,0,1,0,2,1,0,0,0,4,4,1,1,15,8,8,8,17,17,5,8,0,1,2,2,8,9,24,26,26,33,0,2,1,0,1,0,2,3,1,1,1,1-0
0,37,37,6,6,2,2,2,2,2,2,1,1,1,1,4,4,1,1,5,5,10,7,15,18,2,2,0,0,2,2,12,11,37,42,37,43,0,0,0,1,0,1,3,3,2,0,2,0-1
6,30,24,5,5,1,0,1,0,2,2,1,1,0,0,4,4,1,1,8,10,7,7,18,18,7,5,4,1,3,2,11,11,1,32,41,37,2,0,3,1,2,1,1,4,3,3,2,1-0
-9,19,28,6,6,1,0,0,1,2,2,0,1,0,0,4,4,1,1,5,5,13,10,12,15,5,6,0,1,1,3,8,13,3,39,26,41,0,0,0,0,2,1,2,3,1,0,2,0-1
1,27,26,7,6,2,1,0,1,1,1,1,1,0,0,4,4,1,1,15,15,5,9,20,16,5,4,0,0,4,4,14,9,34,41,39,36,2,2,2,2,0,0,4,3,0,0,2,1-0
7,18,11,8,8,0,0,0,1,2,0,0,0,0,0,4,4,1,1,10,15,8,7,17,18,6,5,1,0,3,2,11,8,35,16,36,23,4,2,1,0,0,0,3,3,0,2,2,1-0
0,14,14,6,4,0,0,1,0,1,2,0,0,0,0,4,4,1,1,6,6,8,9,17,16,9,7,0,0,3,3,10,8,32,21,31,23,0,0,0,0,1,0,2,2,0,1,2,1-0
0,30,30,5,5,1,1,1,1,2,2,1,1,0,0,4,4,1,1,12,14,10,10,15,15,5,5,0,0,4,1,14,8,42,42,41,39,0,0,0,2,0,1,2,3,0,1,3,1/2-1/2
3,23,20,6,6,1,0,0,0,1,1,1,1,0,0,4,4,1,1,8,7,8,5,17,20,7,6,1,2,3,3,13,11,1,31,35,35,0,0,1,0,0,0,3,3,1,2,2,1-0
1,26,25,4,3,1,0,0,1,2,2,1,1,0,0,4,4,1,1,4,17,5,5,20,20,8,7,2,5,3,1,14,8,6,48,41,42,0,0,1,1,0,0,2,2,4,1,2,0-1
-2,24,26,5,4,0,1,0,0,2,2,1,1,0,0,4,4,1,1,4,8,8,5,17,20,7,7,2,0,3,1,13,11,36,48,37,38,0,0,0,0,0,0,3,2,1,1,1,0-1
1,31,30,6,5,1,0,1,2,2,2,1,1,0,1,4,4,0,1,0,6,10,11,15,14,5,4,0,0,3,3,11,10,40,41,33,35,0,0,1,0,1,0,1,2,0,0,3,1-0
-2,9,11,4,6,0,0,0,0,1,1,0,0,0,0,4,4,0,1,0,13,6,4,19,21,8,10,0,5,3,3,9,9,4,17,21,19,0,0,1,1,0,1,1,4,3,3,0,0-1
3,16,13,3,5,1,0,0,1,2,1,0,0,0,0,4,4,1,1,5,9,8,10,17,15,8,9,2,0,1,3,4,9,30,19,30,27,0,0,0,1,0,1,3,3,0,0,2,1-0
0,14,14,6,6,0,0,1,1,1,1,0,0,0,0,3,4,1,0,12,0,6,8,19,17,7,7,4,0,1,3,5,13,21,32,22,31,0,0,2,1,1,0,4,4,0,1,4,0-1
-1,28,29,6,7,1,1,0,0,2,2,1,1,0,0,4,4,1,1,13,5,9,6,16,19,4,5,1,0,4,3,9,12,38,39,36,37,2,0,2,0,0,1,3,3,0,0,2,1-0
6,20,14,7,6,0,1,1,0,2,1,0,0,0,0,4,4,0,1,0,6,12,10,13,15,7,5,1,2,3,2,11,5,39,17,37,20,0,2,0,2,2,0,2,3,1,0,2,1-0
6,28,22,6,6,1,2,0,0,2,2,1,0,0,0,4,4,1,1,12,8,10,8,15,17,5,5,0,0,1,2,8,8,46,23,40,26,0,0,2,2,0,0,4,2,1,2,0,1/2-1/2
1,25,24,5,4,1,0,1,2,1,1,1,1,0,1,4,4,1,0,5,0,9,13,16,12,7,6,2,0,4,4,13,12,35,39,33,33,2,0,3,1,0,0,2,2,0,0,2,1-0
1,17,16,4,6,0,0,1,0,2,2,0,0,0,0,4,4,1,1,8,14,10,9,15,16,7,8,0,0,0,1,7,10,28,28,31,33,0,2,2,3,0,1,0,4,3,1,2,1-0
5,14,9,6,6,1,1,0,0,1,0,0,0,0,0,4,4,1,1,8,5,6,6,19,19,8,7,0,2,2,2,8,6,3,15,28,19,0,0,0,0,0,0,2,2,0,3,2,1-0
2,25,23,6,6,0,0,0,1,2,1,1,1,0,0,4,4,1,1,5,6,5,5,20,20,6,6,1,0,4,4,12,12,36,42,36,39,0,0,0,1,0,0,3,3,1,0,2,1/2-1/2
0,20,20,6,7,0,0,0,1,1,2,1,0,0,0,4,4,1,1,7,10,7,8,18,17,5,7,1,0,1,3,10,10,40,32,37,34,2,0,0,0,0,0,3,3,0,0,3,1-0
-2,24,26,5,7,1,1,2,2,2,2,0,0,1,1,4,4,1,1,13,13,5,6,20,19,3,5,0,5,4,3,11,9,1,37,36,36,0,0,0,0,0,1,2,3,2,2,2,0-1
2,28,26,6,6,1,2,0,0,2,1,1,1,0,0,4,3,1,1,11,11,8,7,17,18,5,5,1,0,3,3,12,11,44,30,40,32,0,0,2,0,1,0,2,4,1,2,1,1-0
2,29,27,7,5,0,1,1,0,2,2,1,1,0,0,4,4,1,0,12,0,7,7,18,18,6,4,2,0,3,3,11,10,40,45,40,37,0,0,0,2,0,0,3,2,1,1,2,1-0
-1,21,22,5,6,1,1,1,1,2,2,0,0,0,0,3,4,1,1,12,5,8,7,17,18,5,6,1,0,2,2,6,9,23,32,26,34,0,0,1,0,0,0,3,3,1,0,2,1-0
-1,12,13,3,7,1,1,2,1,0,0,0,0,1,0,3,4,1,1,6,8,6,12,19,13,6,9,1,1,2,3,7,8,31,27,28,28,0,2,1,0,0,2,2,3,1,0,2,0-1
-2,30,32,5,4,0,1,2,2,2,2,1,1,1,1,4,4,1,1,7,6,8,9,17,16,5,5,1,0,4,3,14,11,42,45,39,41,0,0,1,0,1,0,3,4,0,0,1,0-1
3,28,25,6,3,1,0,0,1,2,2,1,1,0,0,4,4,1,1,10,9,6,11,19,14,8,5,1,1,3,2,11,7,45,32,41,32,2,0,2,3,2,1,3,0,1,3,2,1-0
2,22,20,6,4,1,0,1,2,2,2,0,0,0,1,4,4,1,1,8,8,7,10,18,15,7,5,1,0,3,1,11,7,46,23,37,29,0,0,0,2,0,0,3,2,1,0,2,1/2-1/2
-11,15,26,4,6,1,1,1,1,1,1,0,1,0,0,4,4,1,1,7,7,9,6,16,19,5,8,2,0,4,3,9,12,30,39,32,41,0,0,1,0,0,0,3,3,0,0,0,0-1
1,26,25,4,3,1,1,0,0,2,2,1,1,0,0,4,4,1,1,7,14,7,14,18,11,8,7,0,4,4,4,10,12,1,50,39,47,0,0,0,1,0,0,0,2,3,0,1,0-1
3,18,15,5,4,0,1,1,1,2,1,0,0,0,0,4,3,1,1,5,10,7,9,18,16,8,7,2,0,3,2,9,6,45,16,41,22,0,0,0,0,0,0,3,1,0,4,2,1-0
0,16,16,6,6,0,0,0,0,2,2,0,0,0,0,4,4,0,1,0,11,6,11,19,14,7,7,1,0,2,2,10,6,32,22,30,26,2,0,1,0,0,0,5,2,0,1,2,1-0
-2,15,17,7,7,0,0,1,0,1,2,0,0,0,0,4,4,1,1,10,12,5,7,20,18,6,6,0,0,2,2,10,8,31,22,31,25,0,2,0,0,0,0,3,1,0,0,2,0-1
-5,28,33,5,5,1,1,2,2,1,2,1,1,1,1,4,4,1,1,8,9,11,11,14,14,4,5,0,1,4,1,11,10,2,52,39,43,0,0,1,1,1,0,2,2,1,1,2,1-0
-5,23,28,4,6,0,1,0,0,2,2,1,1,0,0,4,4,1,1,5,14,9,8,16,17,5,8,1,2,1,3,7,10,0,49,31,40,0,0,2,2,0,1,2,4,5,1,2,0-1
2,29,27,7,5,1,1,0,0,2,2,1,1,0,0,4,4,1,1,15,12,8,7,17,18,6,4,1,0,2,2,12,11,44,37,41,31,2,0,0,2,0,0,3,3,0,0,2,1-0
2,13,11,5,3,0,1,1,0,1,1,0,0,0,0,4,4,1,1,5,16,7,9,18,16,10,8,2,0,1,2,4,9,25,32,23,24,0,0,2,0,3,0,3,2,1,2,2,1-0
-7,21,28,7,6,0,0,0,1,1,2,1,1,0,0,4,4,1,1,5,9,9,9,16,16,5,6,1,2,2,2,10,10,0,35,36,37,0,0,0,1,1,0,2,1,5,0,2,0-1
3,20,17,7,6,1,1,0,1,2,1,0,0,0,0,4,3,0,1,0,6,9,7,16,18,6,5,2,0,3,3,8,9,22,23,27,28,0,0,0,1,0,0,2,4,2,1,2,1-0
1,29,28,7,6,0,1,1,0,2,2,1,1,0,0,4,4,1,1,7,15,5,6,20,19,5,4,2,0,3,3,11,9,41,31,37,29,0,0,0,1,0,0,3,2,0,0,2,1-0
1,25,24,8,7,0,1,1,0,1,1,1,1,0,0,3,4,0,1,0,11,3,9,22,16,5,4,2,0,1,3,7,11,17,36,24,34,2,2,0,0,0,0,5,2,1,0,0,0-1
-3,20,23,4,4,2,0,0,0,2,2,0,1,0,0,4,4,1,1,8,9,5,6,20,19,8,7,1,4,4,1,11,8,6,46,35,32,0,0,1,1,0,0,1,1,4,1,2,0-1
0,29,29,7,7,1,0,0,1,2,2,1,1,0,0,4,4,1,1,10,10,6,9,19,16,4,4,1,1,3,4,12,12,29,32,35,40,2,0,0,0,0,0,2,3,0,1,2,0-1
-9,14,23,4,6,0,0,0,1,2,1,0,1,0,0,4,4,1,1,10,12,11,7,14,18,6,9,2,0,2,4,10,11,24,35,29,39,0,0,1,0,0,1,3,2,0,3,2,0-1
1,26,25,7,6,0,0,0,0,2,2,1,1,0,0,4,4,1,1,9,7,7,5,18,20,6,5,1,0,2,3,7,11,32,31,32,31,2,2,3,1,0,0,3,2,1,0,2,0-1
0,29,29,7,7,0,0,1,1,2,2,1,1,0,0,3,4,1,1,7,7,8,8,17,17,4,4,0,0,2,4,7,14,24,36,30,36,2,0,3,0,0,0,3,3,1,0,1,0-1
-5,15,20,5,7,0,1,0,0,2,2,0,0,0,0,4,4,1,1,13,11,9,9,16,16,5,8,0,4,1,2,8,11,24,32,26,34,0,0,1,0,0,1,2,4,0,0,0,0-1
2,28,26,6,7,1,0,0,0,2,2,1,1,0,0,4,4,1,1,12,11,9,5,16,20,5,5,0,1,2,3,13,13,40,36,40,40,2,0,1,0,0,0,3,3,4,0,3,1-0
-2,31,33,6,8,2,1,0,1,2,2,1,1,0,0,4,4,1,1,7,6,4,8,21,17,2,4,1,0,3,3,8,13,31,38,30,41,0,0,0,0,0,0,3,4,1,1,1,1-0
-2,21,23,7,6,0,0,0,1,1,1,1,1,0,0,4,4,1,1,5,7,7,9,18,16,6,6,1,0,3,4,10,15,25,47,32,41,2,0,0,0,0,0,2,2,2,1,2,0-1
0,19,19,6,6,1,0,0,1,2,2,0,0,0,0,4,4,1,0,10,0,6,7,19,18,6,6,0,2,4,4,13,12,25,33,31,35,0,0,0,1,0,0,3,4,2,4,2,0-1
0,26,26,6,6,0,1,2,1,1,1,1,1,1,0,4,3,0,0,0,0,9,9,16,16,5,5,1,0,3,3,13,10,39,27,38,27,0,0,0,1,0,0,2,3,0,1,2,0-1
-4,25,29,5,7,0,0,2,1,1,2,1,1,1,0,4,4,1,1,15,15,6,8,19,17,4,6,0,1,2,4,10,13,30,42,31,36,0,0,3,0,0,0,3,3,1,0,0,0-1
-9,19,28,6,6,0,1,1,0,2,2,0,1,0,0,4,4,1,1,19,11,6,5,19,20,5,6,2,0,1,4,5,13,24,44,24,37,0,0,0,0,0,0,3,2,2,1,2,0-1
-1,14,15,6,7,1,1,0,0,1,1,0,0,0,0,4,4,1,1,7,7,5,10,20,15,6,7,4,0,3,2,8,8,25,21,27,27,0,2,0,3,0,0,2,3,0,0,2,0-1
-1,22,23,5,6,0,0,1,1,1,1,1,1,0,0,4,4,1,1,11,9,9,7,16,18,6,7,0,1,2,3,8,9,31,35,30,33,2,0,3,0,0,0,1,3,1,0,0,0-1
-1,16,17,6,7,0,0,0,0,2,2,0,0,0,0,4,4,1,1,6,9,5,10,20,15,6,7,2,0,2,2,7,7,35,19,32,27,0,2,1,3,0,0,4,4,0,1,2,0-1
1,23,22,7,6,1,1,1,1,2,2,0,0,0,0,4,4,1,1,14,13,11,9,14,16,5,4,1,0,3,2,10,9,25,27,30,29,0,0,0,2,0,0,2,2,0,0,1,0-1
8,21,13,5,5,1,0,1,1,2,1,0,0,0,0,3,4,1,1,6,11,6,11,19,14,8,6,1,0,2,2,9,8,38,25,32,27,0,0,0,2,0,1,3,2,0,1,2,1-0
-8,23,31,6,6,0,0,1,2,1,2,1,1,0,1,4,4,1,1,16,7,8,9,17,16,4,6,1,1,3,2,11,13,30,50,33,42,0,0,0,1,0,0,2,2,2,1,4,0-1
4,17,13,6,5,0,0,2,1,1,1,0,0,1,0,4,3,1,1,15,15,10,8,15,17,8,6,0,0,2,1,8,7,28,21,29,22,2,0,3,2,0,0,3,3,0,0,2,1-0
-3,19,22,5,5,0,0,0,1,1,1,1,1,0,0,4,4,1,1,13,8,8,7,17,18,7,8,0,2,3,2,10,7,31,40,35,36,0,2,1,1,1,0,2,3,4,0,1,1/2-1/2
0,20,20,7,7,0,1,1,0,2,2,0,0,0,0,4,4,1,1,6,17,10,5,15,20,5,5,0,1,2,2,9,10,20,25,29,30,0,0,0,0,0,0,3,4,1,0,1,0-1
10,24,14,5,2,0,0,0,1,2,0,1,1,0,0,4,4,1,1,4,12,9,5,16,20,11,7,3,2,4,3,13,9,39,34,43,32,0,0,2,0,2,0,1,0,4,4,2,1-0
2,33,31,5,6,2,1,1,1,2,2,1,1,0,0,4,4,1,1,5,5,7,7,18,18,4,4,0,0,3,4,11,11,44,40,34,38,0,0,1,1,0,1,3,3,0,0,2,1-0
0,27,27,5,5,0,1,1,0,2,2,1,1,0,0,4,4,1,1,7,7,8,7,17,18,6,6,2,0,3,2,12,11,44,40,41,41,0,0,0,1,0,1,3,2,0,1,2,0-1
0,15,15,5,4,0,1,0,1,2,1,0,0,0,0,4,4,1,0,16,0,8,7,17,18,8,8,5,0,3,4,8,10,22,32,28,32,0,0,0,1,1,0,2,1,1,3,2,1-0
0,27,27,8,8,0,0,0,0,2,2,1,1,0,0,4,4,1,1,8,10,9,7,16,18,4,4,0,0,3,3,12,8,39,28,37,29,2,0,0,0,0,0,3,3,0,2,2,1-0
3,32,29,4,6,2,1,1,2,2,1,1,1,0,1,3,4,0,0,0,0,8,11,17,14,4,5,2,2,3,3,12,12,40,38,39,41,0,2,2,1,0,2,1,2,1,4,2,0-1
-4,15,19,4,6,2,0,0,1,1,2,0,0,0,0,4,4,1,1,8,11,7,12,18,13,6,8,0,0,2,3,7,10,27,22,28,31,0,0,1,2,0,2,3,1,0,2,3,0-1
